Export Country/Territory,Import Country/Territory,Trade_Value
Hungary,Montenegro,808731.01
Hungary,Morocco,1057.61
Hungary,Mozambique,51780.66
Hungary,Netherlands,149945205.15
Hungary,Norway,39563195.94
Hungary,Pakistan,2725.09
Hungary,Poland,1142120697.72
Hungary,Portugal,3791413.36
Hungary,Romania,2003527669.05
Hungary,Russia,2991486.91
Hungary,Serbia,518990887.37
Hungary,Singapore,14611686.76
Hungary,Slovakia,950892152.51
Hungary,Slovenia,534536955.29
Hungary,Spain,271142424.36
Hungary,Sweden,169958850.24
Hungary,Switzerland,47696933.99
Hungary,Syria,25408.239999999998
Hungary,Thailand,104.58
Hungary,Turkey,706372.4400000001
Hungary,Ukraine,29534641.6
Hungary,United Arab Emirates,3107.58
Hungary,United Kingdom,1247001749.43
Hungary,United States,167777656.19
Hungary,Vatican City,34110.74
Hungary,Vietnam,63179541.8
Iceland,Australia,58711.3
Iceland,Austria,1298692.06
Iceland,Belgium,22463.11
Iceland,Canada,4921.44
Iceland,Denmark,11567.24
Iceland,Faroe Islands,283451.67
Iceland,France,30402.19
Iceland,Germany,115264.89
Iceland,Greece,74.12
Iceland,Greenland,92756.36
Iceland,Luxembourg,717.96
Iceland,Netherlands,3423.78
Iceland,New Zealand,21246.45
Iceland,Saudi Arabia,250.38
Iceland,Spain,2224.96
Iceland,Sweden,118735.03
Iceland,Switzerland,348416.6
India,Algeria,143115947.09
India,Angola,44861692.19
India,Armenia,108104200.44
India,Australia,711166.95
India,Austria,11280.43
India,Azerbaijan,85725862.96000001
India,Bahamas,776627.9299999999
India,Bahrain,391547743.27
India,Bangladesh,8148497.61
India,Bhutan,146176906.91
India,Brunei,278498829.11
India,Burkina Faso,14429.82
India,Cambodia,459289168.40999997
India,Cameroon,3739676.95
India,Central African Republic,47661.38
India,Comoros,195911344.29
India,"Congo, D.R.",64152945.13
India,"Congo, Republic of the",405014804.39
India,Côte d'Ivoire,35529138.31
India,Egypt,9322368846.07
India,Equatorial Guinea,46088612.58
India,France,697679.1
India,Gabon,337620018.11
India,"Gambia, The",29699509.68
India,Georgia,6084776.58
India,Germany,12752420.47
India,Ghana,5025267.26
India,Guatemala,1380502.2
India,Guinea,4583514.76
India,Hong Kong SAR,794231431.85
India,Indonesia,7824516226.55
India,Iran,362319817.77
India,Iraq,8916516952.53
India,Ireland,1653.8
India,Jordan,1131496467.33
India,Kazakhstan,42149110.49
India,Kuwait,422841488.41
India,Kyrgyzstan,75201903.36
India,Latvia,7206.24
India,Lebanon,618543812.06
India,Liberia,8241249.38
India,Libya,197680689.32
India,Malaysia,13640318996.3
India,Maldives,172900721.44
India,Mauritius,200558938.6
India,Mozambique,4131689.73
India,Namibia,9416319.76
India,Nepal,2177003.51
India,Netherlands,154248.53999999998
India,Nigeria,5051.77
India,Oman,1082307345.24
India,Philippines,2990305622.16
India,Qatar,660467354.67
India,Russia,335309404.29
India,Saudi Arabia,4252538167.37
India,Senegal,771040906.95
India,Seychelles,15408987.36
India,Sierra Leone,11276827.8
India,Singapore,198053659.43
India,South Korea,10346.16
India,Spain,244.81
India,Thailand,180477.14
India,Togo,92.27
India,Tunisia,30125686.81
India,Turkey,3193.4
India,Turkmenistan,3698446.37
India,United Arab Emirates,3249771718.64
India,Uzbekistan,470021859.68
India,Vietnam,6535879691.72
India,Yemen,3858227.13
India,Zimbabwe,4.13
Indonesia,Austria,1245871.51
Indonesia,Bangladesh,235736.1
Indonesia,Brunei,926726.91
Indonesia,China (mainland),6162.34
Indonesia,East Timor,4167357.9899999998
Indonesia,France,4378587.11
Indonesia,Germany,2815448.8
Indonesia,Hong Kong SAR,2801960.4899999998
Indonesia,Iceland,482306.84
Indonesia,Japan,35841833.81
Indonesia,Malaysia,114933.4
Indonesia,Marshall Islands,5309.52
Indonesia,Micronesia,22844.78
Indonesia,Netherlands,1932.38
Indonesia,New Zealand,16338.84
Indonesia,Norway,203.97
Indonesia,Papua New Guinea,2419117.29
Indonesia,Philippines,226.76
Indonesia,Qatar,6665.57
Indonesia,Saudi Arabia,1229.86
Indonesia,Senegal,11223973.08
Indonesia,Singapore,1769147.37
Indonesia,South Korea,273265.02
Indonesia,Switzerland,3920.83
Indonesia,Syria,15110.66
Indonesia,Taiwan,7377171.99
Indonesia,United Arab Emirates,7283.69
Iran,Afghanistan,3709348.31
Iran,Austria,250875.32
Iran,France,82927.65
Iran,Iraq,24565427.25
Iran,Kuwait,734453.39
Iran,Lebanon,207274.76
Iran,Oman,100012.7
Iran,Pakistan,557925.64
Iran,Qatar,876800.51
Iran,Senegal,887857.99
Iran,Spain,292017.2
Iran,United Arab Emirates,3047975.99
Iraq,Turkey,2087495.88
Iraq,United Arab Emirates,29674.83
Ireland,Angola,5751316.37
Ireland,Australia,1420750896.81
Ireland,Austria,14334632.83
Ireland,Bahamas,1274316.31
Ireland,Bahrain,4760774.87
Ireland,Barbados,13304480.97
Ireland,Belgium,387433019.9
Ireland,Benin,3098817.75
Ireland,Bermuda,2961086.2
Ireland,Bulgaria,7262883.15
Ireland,Canada,217424525.74
Ireland,Cape Verde,2339358.48
Ireland,China (mainland),2215803082.89
Ireland,"Congo, D.R.",414296.23
Ireland,"Congo, Republic of the",3632587.94
Ireland,Croatia,17999531.27
Ireland,Cyprus,21789260.67
Ireland,Czechia,22962773.57
Ireland,Côte d'Ivoire,20644491.72
Ireland,Denmark,1725436671.15
Ireland,Equatorial Guinea,575021.29
Ireland,Estonia,3435767.27
Ireland,Finland,173470422.09
Ireland,France,2651491270.05
Ireland,French Polynesia,792808.86
Ireland,Gabon,8914605.93
Ireland,Georgia,1277462.32
Ireland,Germany,1387618450.34
Ireland,Ghana,146491945.89
Ireland,Gibraltar,3703484.82
Ireland,Greece,13191802.709999999
Ireland,Guinea,216772.1
Ireland,Haiti,59869.62
Ireland,Hong Kong SAR,111476045.8
Ireland,Hungary,4137221.42
Ireland,Iceland,318180.55
Ireland,Italy,498365421.92
Ireland,Jamaica,85112943.04
Ireland,Japan,1593353417.97
Ireland,Kuwait,754128.36
Ireland,Latvia,5653184.7
Ireland,Liberia,1768696.59
Ireland,Lithuania,16016544.32
Ireland,Luxembourg,227133.67
Ireland,Macao SAR,185977.62
Ireland,Malaysia,6120650.03
Ireland,Malta,79666158.56
Ireland,Mexico,8571063.91
Ireland,Morocco,25401249.91
Ireland,Mozambique,335656.81
Ireland,Namibia,358318.66
Ireland,Netherlands,710140298.77
Ireland,New Zealand,47595853.22
Ireland,Norway,32787185.84
Ireland,"Other Europe, nes.",8319534.13
Ireland,Papua New Guinea,363448.71
Ireland,Philippines,695925609.92
Ireland,Poland,79764236.9
Ireland,Portugal,843732345.86
Ireland,Romania,178889124.99
Ireland,Senegal,19680892.13
Ireland,Sierra Leone,1658484.39
Ireland,Singapore,12221818.85
Ireland,Slovakia,107629477.5
Ireland,Slovenia,582240.62
Ireland,South Africa,138350456.81
Ireland,South Korea,302056621.49
Ireland,Spain,1061685519.32
Ireland,Sweden,1046545575.78
Ireland,Switzerland,67160671.22
Ireland,Tanzania,1235009.99
Ireland,Thailand,3392385.07
Ireland,Togo,90696.19
Ireland,Trinidad and Tobago,98589281.73
Ireland,Ukraine,107175.15
Ireland,United Arab Emirates,15175343.9
Ireland,United Kingdom,17496540787.329998
Ireland,United States,451937935.0
Ireland,Vietnam,10235840.51
Israel,Austria,49494.81
Israel,Canada,3165807.08
Israel,Czechia,4507.66
Israel,France,109461642.09
Israel,Greece,2252514.87
Israel,Ireland,1516.54
Israel,Jordan,537079.52
Israel,Singapore,403.96
Israel,South Korea,407.56
Israel,Thailand,5952.39
Israel,United Kingdom,9911724.75
Israel,United States,252296494.19
Italy,Albania,80640817.2
Italy,Angola,167072070.67
Italy,Antigua and Barbuda,35566.91
Italy,Argentina,3981173.0100000002
Italy,Armenia,6593072.88
Italy,Aruba,74994.9
Italy,Australia,14059879.870000001
Italy,Austria,1103081077.91
Italy,Azerbaijan,983596.0800000001
Italy,Bahamas,150698.97
Italy,Bahrain,107423.25
Italy,Bangladesh,27606.36
Italy,Barbados,48590.12
Italy,Belarus,11362703.52
Italy,Belgium,1449013964.78
Italy,Benin,1027722.86
Italy,Bermuda,637472.8200000001
Italy,Bosnia and Herzegovina,35851786.14
Italy,Brazil,47480193.46
Italy,British Virgin Islands,262.97
Italy,Bulgaria,361146665.15
Italy,Cambodia,23725697.29
Italy,Cameroon,522931.33999999997
Italy,Canada,549102337.7
Italy,Cape Verde,14823977.4
Italy,Cayman Islands,3687065.09
Italy,Central African Republic,2248069.48
Italy,Chile,16047197.06
Italy,China (mainland),11644960.75
Italy,Colombia,4117830.8499999996
Italy,"Congo, D.R.",20712840.53
Italy,"Congo, Republic of the",83218430.57
Italy,Costa Rica,3730330.16
Italy,Croatia,502461069.16
Italy,Cuba,27122470.66
Italy,Cyprus,113142256.3
Italy,Czechia,448785283.19
Italy,Côte d'Ivoire,83143350.39
Italy,Denmark,1155882046.29
Italy,Djibouti,210639.56
Italy,Dominican Republic,15636630.69
Italy,Egypt,35803.59
Italy,El Salvador,109987.68
Italy,Equatorial Guinea,5507563.72
Italy,Estonia,23607241.59
Italy,Ethiopia,545480.44
Italy,Finland,595875566.24
Italy,France,4632140665.51
Italy,Gabon,36481013.95
Italy,"Gambia, The",525997.71
Italy,Georgia,11660854.08
Italy,Germany,8155234937.04
Italy,Ghana,9633295.08
Italy,Gibraltar,211082.04
Italy,Greece,518857588.21
Italy,Guatemala,3467086.23
Italy,Guinea,7321030.86
Italy,Haiti,2324647.43
Italy,Hong Kong SAR,105790935.42999999
Italy,Hungary,185146816.57
Italy,Iceland,7124528.73
Italy,India,6915273.1
Italy,Indonesia,1894418.04
Italy,Iraq,4838753.77
Italy,Ireland,190866221.63
Italy,Israel,7835076.88
Italy,Japan,152171447.02
Italy,Jordan,7474012.77
Italy,Kazakhstan,1683969.05
Italy,Kenya,3622109.84
Italy,Kosovo,91119738.06
Italy,Kuwait,1416466.42
Italy,Kyrgyzstan,75662.41
Italy,Laos,23204508.369999997
Italy,Latvia,40108381.26
Italy,Lebanon,35977063.33
Italy,Liberia,14833198.5
Italy,Libya,222136.88999999998
Italy,Lithuania,50376998.4
Italy,Luxembourg,111846069.65
Italy,Macao SAR,47442.52
Italy,"Macedonia, North",40137597.25
Italy,Madagascar,249822.65
Italy,Malaysia,16664954.35
Italy,Maldives,514077.56
Italy,Mali,1988603.72
Italy,Malta,683479541.41
Italy,Mauritius,3191725.69
Italy,Moldova,29218608.82
Italy,Mongolia,198397.56
Italy,Montenegro,27667204.65
Italy,Mozambique,1063356.4
Italy,Myanmar,142929.93
Italy,Namibia,518480.12
Italy,Nepal,106502.54
Italy,Netherlands,1044718307.03
Italy,New Zealand,40603743.26
Italy,Nicaragua,97701.88
Italy,Nigeria,10115088.41
Italy,Norway,102013072.18
Italy,"Other Europe, nes.",9010614.01
Italy,Panama,7542455.33
Italy,Paraguay,80067.02
Italy,Peru,1553500.95
Italy,Philippines,23158688.419999998
Italy,Poland,1153569669.44
Italy,Portugal,147312882.93
Italy,Qatar,6024812.06
Italy,"Rest of America, nes.",18884962.7
Italy,Romania,580835987.81
Italy,Russia,16254053.15
Italy,Rwanda,487279.11
Italy,Saudi Arabia,4833299.05
Italy,Senegal,1548560.68
Italy,Serbia,370719814.61
Italy,Seychelles,3856593.44
Italy,Sierra Leone,416201.18
Italy,Singapore,18833978.580000002
Italy,Slovakia,127751736.48
Italy,Slovenia,472900978.58
Italy,Somalia,4882032.0
Italy,South Africa,18712157.69
Italy,South Korea,72341965.7
Italy,Spain,1385759687.42
Italy,Sri Lanka,245707.88
Italy,Sudan,627403.4
Italy,Sweden,1482826497.27
Italy,Switzerland,1626272363.25
Italy,São Tomé and Príncipe,697894.25
Italy,Taiwan,46577.61
Italy,Tanzania,4772531.55
Italy,Thailand,39901476.53
Italy,Togo,2674349.42
Italy,Tunisia,671329.39
Italy,Turkey,1689874.04
Italy,Uganda,37488.47
Italy,Ukraine,63280425.99
Italy,United Arab Emirates,94574598.75
Italy,United Kingdom,2294863800.16
Italy,United States,1158480929.38
Italy,Uruguay,347981.5
Italy,Venezuela,13312043.11
Italy,Vietnam,66948654.18
Italy,Zambia,152777.86000000002
Jamaica,Antigua and Barbuda,10186807.530000001
Jamaica,Austria,233492.9
Jamaica,Bahamas,1596659.46
Jamaica,Barbados,72737074.59
Jamaica,Belize,17593657.44
Jamaica,Bermuda,544465.75
Jamaica,British Virgin Islands,3572289.64
Jamaica,Canada,20872.68
Jamaica,Cayman Islands,12695165.52
Jamaica,Curacao,1036738.86
Jamaica,Dominica,2326604.63
Jamaica,Grenada,923151.86
Jamaica,Guyana,6019394.43
Jamaica,Haiti,2940185.34
Jamaica,Honduras,767227.88
Jamaica,Montserrat,186683.63
Jamaica,St Kitts and Nevis,2930919.73
Jamaica,St Lucia,12175391.58
Jamaica,St Maarten,1076760.39
Jamaica,St Vincent and the Grenadines,604409.62
Jamaica,Suriname,1133446.18
Jamaica,Trinidad and Tobago,9518138.65
Jamaica,Turks and Caicos Islands,3874608.16
Japan,Armenia,437692.44
Japan,Australia,7842069.22
Japan,Austria,5741658.82
Japan,Bahrain,811492.69
Japan,Brazil,2777271.83
Japan,Cambodia,625330164.89
Japan,Canada,4960767.26
Japan,China (mainland),5442453.97
Japan,Czechia,641057.19
Japan,Denmark,2461882.93
Japan,Djibouti,341481.42
Japan,France,7766446.89
Japan,Germany,8060235.8100000005
Japan,Guam,919102.62
Japan,Hong Kong SAR,867901523.69
Japan,Indonesia,27945455.11
Japan,Ireland,27243.65
Japan,Italy,1077160.68
Japan,Laos,4340141.79
Japan,Macao SAR,126595560.44
Japan,Malaysia,46240077.68
Japan,Marshall Islands,10599.98
Japan,Mexico,9091984.72
Japan,Mongolia,813148.56
Japan,Myanmar,1811540.34
Japan,Netherlands,22719300.84
Japan,New Zealand,11040257.54
Japan,Norway,14288291.12
Japan,Palau,60469.89
Japan,Philippines,61379941.48
Japan,Qatar,12533901.11
Japan,Russia,3276101.29
Japan,Saudi Arabia,704041.73
Japan,Singapore,199473674.88
Japan,South Korea,25606249.61
Japan,Switzerland,646623.22
Japan,Taiwan,120068340.27
Japan,Tajikistan,305237744.7
Japan,Thailand,325605973.49
Japan,United Arab Emirates,112175393.28
Japan,United Kingdom,8649247.75
Japan,United States,406647159.14
Japan,Uruguay,84042.07
Japan,Vietnam,213767959.4
Jordan,Azerbaijan,2274258.7600000002
Jordan,Bahrain,67304663.12
Jordan,Egypt,451926.52
Jordan,Iraq,72155676.75999999
Jordan,Kuwait,133455613.63
Jordan,Lebanon,16457068.85
Jordan,Libya,1373320.3900000001
Jordan,Oman,53745339.21
Jordan,Pakistan,11259353.11
Jordan,Qatar,219379245.76
Jordan,Saudi Arabia,311927746.56
Jordan,Somalia,753263.09
Jordan,Thailand,173.29
Jordan,Tunisia,3350807.55
Jordan,United Arab Emirates,278984532.32
Jordan,United States,261325.28
Jordan,Yemen,3665349.4
Kazakhstan,China (mainland),1287.1100000000001
Kazakhstan,Georgia,115326.06
Kazakhstan,Kyrgyzstan,12189043.92
Kazakhstan,Russia,41438608.480000004
Kazakhstan,Syria,1584820.29
Kazakhstan,Tajikistan,3300992.5900000003
Kazakhstan,Ukraine,944172.25
Kazakhstan,United Arab Emirates,121533.47
Kazakhstan,Uzbekistan,13603277.2
Kenya,Austria,19716.68
Kenya,Bahrain,788815.14
Kenya,Cameroon,118.03
Kenya,Cape Verde,138.65
Kenya,"Congo, D.R.",42279887.49
Kenya,"Congo, Republic of the",1286918.15
Kenya,Ethiopia,721683.99
Kenya,Ghana,518825.08999999997
Kenya,Hong Kong SAR,15052.95
Kenya,Ireland,10027.73
Kenya,Kuwait,5705.65
Kenya,Nigeria,411305.86
Kenya,Rwanda,6689210.08
Kenya,Saudi Arabia,1629445.1300000001
Kenya,Seychelles,1950438.65
Kenya,Somalia,2580796.07
Kenya,South Sudan,65061674.28
Kenya,Sudan,3579.86
Kenya,Tanzania,20498639.66
Kenya,Uganda,51527077.38
Kenya,United Arab Emirates,30179524.2
Kosovo,Austria,51594.96
Kosovo,Croatia,124620424.47
Kosovo,Montenegro,55969108.93
Kosovo,Norway,118275.13
Kuwait,Bahrain,26999692.95
Kuwait,Iraq,13569194.28
Kuwait,Jordan,12159642.58
Kuwait,Oman,8180034.89
Kuwait,Qatar,63664367.8
Kuwait,Saudi Arabia,454549435.46
Kuwait,United Arab Emirates,59081175.26
Kyrgyzstan,Azerbaijan,156925.82
Kyrgyzstan,Bangladesh,58387.5
Kyrgyzstan,Cambodia,31.18
Kyrgyzstan,Kazakhstan,20707622.28
Kyrgyzstan,Maldives,29688.98
Kyrgyzstan,Russia,496581.69
Kyrgyzstan,Tajikistan,53338.27
Kyrgyzstan,Turkmenistan,464116.28
Kyrgyzstan,Uzbekistan,773986.37
Kyrgyzstan,Vietnam,40256.270000000004
Laos,Hong Kong SAR,39689531.83
Latvia,Austria,49775.26
Latvia,Azerbaijan,58611.05
Latvia,Belgium,1177989.98
Latvia,Bulgaria,19329327.81
Latvia,China (mainland),8342601.57
Latvia,Cyprus,6578309.76
Latvia,Czechia,2179616.12
Latvia,Denmark,1701648.07
Latvia,Estonia,688870742.8100001
Latvia,Finland,33768839.77
Latvia,France,416658.95999999996
Latvia,Germany,134902301.14
Latvia,Greece,5896202.3
Latvia,Hungary,36345.03
Latvia,Iceland,327.74
Latvia,Ireland,895376.28
Latvia,Italy,5913640.16
Latvia,Lithuania,356458160.65
Latvia,Netherlands,5191784.13
Latvia,New Zealand,1006133.74
Latvia,Norway,242952.58
Latvia,Poland,7623404.649999999
Latvia,Romania,1923129.59
Latvia,Singapore,383.93
Latvia,Spain,10428825.34
Latvia,Sweden,125731882.8
Latvia,Switzerland,188952.09
Latvia,Turkmenistan,1113056.52
Latvia,Ukraine,627351.91
Latvia,United Kingdom,32025601.53
Latvia,Uzbekistan,2454344.01
Lebanon,Angola,191512.5
Lebanon,Antigua and Barbuda,209.49
Lebanon,Australia,4131664.99
Lebanon,Benin,51509.12
Lebanon,Burkina Faso,65843.79
Lebanon,Cameroon,301798.21
Lebanon,Central African Republic,647793.94
Lebanon,"Congo, Republic of the",2075229.0
Lebanon,Côte d'Ivoire,578379.16
Lebanon,Equatorial Guinea,31046.13
Lebanon,Gabon,488381.95
Lebanon,"Gambia, The",405299.97
Lebanon,Germany,325711.15
Lebanon,Ghana,393790.17
Lebanon,Guinea,3260463.74
Lebanon,Iraq,171344116.64
Lebanon,Jordan,1152084.88
Lebanon,Kuwait,1949797.14
Lebanon,Liberia,2661409.47
Lebanon,Maldives,4759.83
Lebanon,Mali,3463180.56
Lebanon,Mauritania,4190.8
Lebanon,Niger,151090.88
Lebanon,Nigeria,2029158.53
Lebanon,Oman,111378.32
Lebanon,Qatar,30543709.81
Lebanon,Rwanda,1189.3
Lebanon,Saudi Arabia,86132.74
Lebanon,Senegal,91978.04
Lebanon,Sierra Leone,70092.23
Lebanon,Sudan,40647.93
Lebanon,Tanzania,118302.02
Lebanon,Togo,484252.31
Lebanon,Uganda,31665.34
Lebanon,United Arab Emirates,7496938.96
Lebanon,Venezuela,17072.01
Lebanon,Zambia,99586.66
Lesotho,South Africa,436.14
Liberia,"Gambia, The",338321.94
Liberia,Mali,315435.84
Libya,Turkey,152091.33000000002
Liechtenstein,Austria,166081.66999999998
Liechtenstein,Germany,4547.13
Lithuania,Armenia,12028.12
Lithuania,Austria,1080149.34
Lithuania,Azerbaijan,3850459.85
Lithuania,Belarus,1154.28
Lithuania,Belgium,270506.45
Lithuania,Bulgaria,1168059.87
Lithuania,China (mainland),15707.210000000001
Lithuania,Croatia,23656092.43
Lithuania,Cyprus,566144.27
Lithuania,Czechia,40090481.67
Lithuania,Denmark,180168261.08
Lithuania,Equatorial Guinea,1628690.25
Lithuania,Estonia,316193270.93
Lithuania,Finland,46786311.92
Lithuania,France,172653928.71
Lithuania,French Polynesia,1745294.67
Lithuania,Georgia,54443381.760000005
Lithuania,Germany,190460500.72
Lithuania,Greece,99896696.81
Lithuania,Hungary,4385651.43
Lithuania,Iceland,34032926.76
Lithuania,Ireland,123656341.48
Lithuania,Italy,15285886.17
Lithuania,Japan,48999502.79
Lithuania,Kyrgyzstan,169588.69
Lithuania,Latvia,743155978.51
Lithuania,"Macedonia, North",801888.66
Lithuania,Malta,2081022.32
Lithuania,Mongolia,2906.82
Lithuania,Netherlands,108376485.18
Lithuania,New Caledonia,1142586.57
Lithuania,New Zealand,110711.67
Lithuania,Norway,2517735.71
Lithuania,Poland,99449056.6
Lithuania,Portugal,4061915.33
Lithuania,Romania,130645677.04
Lithuania,Singapore,181973.8
Lithuania,Slovakia,9145.119999999999
Lithuania,Slovenia,6594966.07
Lithuania,Spain,8757542.57
Lithuania,Sweden,27417867.39
Lithuania,Switzerland,6464560.58
Lithuania,Tajikistan,26472359.96
Lithuania,Ukraine,71052741.0
Lithuania,United Kingdom,78158319.4
Lithuania,United States,23869948.99
Lithuania,Uzbekistan,52.49
Lithuania,Vietnam,611087.23
Luxembourg,Azerbaijan,4545267.74
Luxembourg,Belgium,110240351.45
Luxembourg,Czechia,519.94
Luxembourg,France,75858131.91
Luxembourg,Germany,4609590.9
Luxembourg,Greece,322336.58
Luxembourg,Ireland,1147077.35
Luxembourg,Italy,96193.45
Luxembourg,Netherlands,119055.45999999999
Luxembourg,Poland,1443649.35
Luxembourg,Portugal,1183418.98
Luxembourg,Romania,155351.22
Luxembourg,Spain,18609021.53
Luxembourg,Switzerland,2752717.48
Luxembourg,United Kingdom,511518.63
Macao SAR,Hong Kong SAR,149352.55
Macao SAR,Portugal,107.35
"Macedonia, North",Albania,155014.55
"Macedonia, North",Austria,8293983.88
"Macedonia, North",Belgium,484654.76
"Macedonia, North",Bosnia and Herzegovina,114712303.0
"Macedonia, North",Croatia,8023.56
"Macedonia, North",Germany,2154313.53
"Macedonia, North",Hungary,1111043.89
"Macedonia, North",Montenegro,29932226.490000002
"Macedonia, North",Serbia,8674258.61
"Macedonia, North",Sweden,926272.01
"Macedonia, North",Switzerland,29589.97
Madagascar,Djibouti,366.02
Madagascar,France,610.34
Malawi,France,1166.22
Malaysia,Australia,745598.89
Malaysia,Bahrain,61344002.46
Malaysia,Bangladesh,18517162.71
Malaysia,Brunei,114199655.03
Malaysia,Cambodia,44648786.89
Malaysia,China (mainland),9836683.67
Malaysia,Czechia,95.26
Malaysia,Denmark,2652565.5
Malaysia,East Timor,4299476.4
Malaysia,Germany,347913.43
Malaysia,Guatemala,296052.86
Malaysia,Hong Kong SAR,142617094.85
Malaysia,Indonesia,99830.73
Malaysia,Iran,32591.13
Malaysia,Ireland,51099.41
Malaysia,Japan,1407224.51
Malaysia,Kuwait,234901449.73
Malaysia,Lebanon,1351262.31
Malaysia,Liberia,274597.87
Malaysia,Macao SAR,4515908.13
Malaysia,Maldives,969693.0700000001
Malaysia,Marshall Islands,43237.09
Malaysia,Mauritius,296812962.44
Malaysia,Myanmar,2541526.93
Malaysia,New Zealand,55633.4
Malaysia,Norway,3034.59
Malaysia,Oman,85326005.22
Malaysia,Pakistan,5735134.38
Malaysia,Panama,90891.89
Malaysia,Papua New Guinea,10251487.26
Malaysia,Philippines,2930505.27
Malaysia,Qatar,298266134.14
Malaysia,Saudi Arabia,2439256745.6
Malaysia,Singapore,1104875895.72
Malaysia,Solomon Islands,168939.39
Malaysia,South Korea,2098.39
Malaysia,Sri Lanka,5380514.13
Malaysia,Taiwan,290372.02
Malaysia,Thailand,19756236.34
Malaysia,Togo,503888.25
Malaysia,United Arab Emirates,511888350.13
Malaysia,Vietnam,42728264.46
Mali,Burkina Faso,22934.87
Mali,Senegal,5217.73
Mali,Sri Lanka,50.11
Malta,Germany,54412.71
Malta,Greece,26552.6
Malta,Italy,63474.880000000005
Malta,Libya,122504.68
Malta,Netherlands,912500.02
Malta,Spain,5416309.82
Malta,Turkey,1409.3799999999999
Malta,United Kingdom,606889.11
Marshall Islands,Germany,178057.84
Marshall Islands,Kiribati,909463.5
Mauritania,Ireland,9216.1
Mauritius,Madagascar,13620.97
Mauritius,Seychelles,3811.95
Mexico,Argentina,2531048.63
Mexico,Austria,241708.37
Mexico,Belize,40349.05
Mexico,Canada,346847778.26
Mexico,Chile,1068573.89
Mexico,China (mainland),350214245.42
Mexico,Colombia,145542.2
Mexico,Costa Rica,23015509.06
Mexico,Cuba,78602987.77
Mexico,El Salvador,124581851.7
Mexico,France,117715.62
Mexico,Germany,4450058.29
Mexico,Guatemala,221779398.45
Mexico,Honduras,60838.58
Mexico,Hong Kong SAR,70763053.48
Mexico,Ireland,19062.5
Mexico,Japan,14806665653.99
Mexico,Nicaragua,12901686.700000001
Mexico,Norway,5480.91
Mexico,Portugal,1105.25
Mexico,Singapore,83913715.32000001
Mexico,South Africa,10844.64
Mexico,South Korea,844648994.17
Mexico,Spain,67094.24
Mexico,Thailand,15344.66
Mexico,Turkey,60077.840000000004
Mexico,United States,8543991895.96
Moldova,Bahrain,14219.28
Moldova,Cameroon,87325.12
Moldova,Kazakhstan,7660683.4
Moldova,Liberia,83.46000000000001
Moldova,Russia,436658.66000000003
Moldova,Sierra Leone,132.61
Moldova,Tanzania,203.56
Moldova,Ukraine,107569.41
Moldova,Uzbekistan,3458728.5799999996
Moldova,Vanuatu,5.220000000000001
Mongolia,China (mainland),1759692284.2
Mongolia,Hong Kong SAR,1895244.51
Mongolia,Japan,165726.16
Mongolia,Russia,561579.51
Mongolia,South Korea,13244728.43
Montenegro,Bosnia and Herzegovina,39105474.45
Montenegro,Croatia,105362.12
Montenegro,Germany,3264296.98
Montenegro,Kosovo,30136774.35
Montenegro,"Macedonia, North",10578265.290000001
Montenegro,Serbia,132961548.08
Montenegro,Slovenia,1363543.7
Morocco,Bahrain,85514.1
Morocco,Egypt,4098.14
Morocco,France,95041.34
Morocco,"Gambia, The",45831.92
Morocco,Germany,30005.45
Morocco,Ghana,11523.85
Morocco,Guatemala,116998.07
Morocco,Iceland,3594.91
Morocco,Iraq,843604.1900000001
Morocco,Liberia,24029.1
Morocco,Libya,947150.01
Morocco,Mali,56418.93
Morocco,Mauritania,1405571.24
Morocco,Qatar,13407.42
Morocco,Senegal,57520532.65
Morocco,Spain,314866.45
Morocco,Switzerland,664.14
Morocco,United Arab Emirates,593360.22
Morocco,United Kingdom,8436.01
Mozambique,Cook Islands,55.86
Mozambique,Marshall Islands,7515.61
Mozambique,Mauritania,58.12
Myanmar,Finland,228.79
Myanmar,New Zealand,3444.07
Myanmar,South Korea,72484.70999999999
Myanmar,Thailand,393339.41000000003
Namibia,Angola,12013469.83
Namibia,Austria,47827.19
Namibia,Botswana,1000150.72
Namibia,China (mainland),72038563.11
Namibia,"Congo, D.R.",36716872.44
Namibia,Germany,1288948.27
Namibia,Ghana,130126.12
Namibia,Greece,4347001.75
Namibia,Netherlands,267205556.68
Namibia,Norway,27956900.83
Namibia,South Africa,71179452.18
Namibia,Tanzania,289541.95
Namibia,United Kingdom,44378751.08
Namibia,Zambia,1087599.6099999999
Netherlands,Albania,114317.68000000001
Netherlands,Angola,48580125.3
Netherlands,Antigua and Barbuda,3332181.36
Netherlands,Argentina,435085.97
Netherlands,Aruba,71977954.75
Netherlands,Australia,2501018391.2599998
Netherlands,Austria,355576348.75
Netherlands,Azerbaijan,229351.22
Netherlands,Bahamas,12902180.69
Netherlands,Bahrain,66393370.17
Netherlands,Barbados,1392889.5
Netherlands,Belarus,56322468.1
Netherlands,Belgium,7684770845.54
Netherlands,Benin,3755.03
Netherlands,Bermuda,430036.39
Netherlands,"Bonaire, Saint Eustatius and Saba",20445624.91
Netherlands,Bosnia and Herzegovina,3475938.09
Netherlands,Brunei,4666881.35
Netherlands,Bulgaria,288368175.71999997
