Export Country/Territory,Import Country/Territory,Trade_Value
Latvia,Poland,2039554.6600000001
Latvia,Portugal,12538.769999999999
Latvia,Romania,977312.49
Latvia,Russia,35064692.4
Latvia,Singapore,137.88
Latvia,Slovakia,4058939.44
Latvia,Slovenia,6408.06
Latvia,South Africa,30872.03
Latvia,Spain,2217746.47
Latvia,St Kitts and Nevis,571.16
Latvia,St Vincent and the Grenadines,929.9800000000001
Latvia,Sweden,73175052.78
Latvia,Switzerland,9965.97
Latvia,Tajikistan,191536.59
Latvia,Thailand,339.17999999999995
Latvia,Turkmenistan,7004801.44
Latvia,Ukraine,3382405.92
Latvia,United Arab Emirates,21106.039999999997
Latvia,United Kingdom,16080945.93
Latvia,Uzbekistan,665377.7
Latvia,Vanuatu,2659.99
Lebanon,Afghanistan,1329104.99
Lebanon,Algeria,369878.79000000004
Lebanon,Angola,362761.84
Lebanon,Anguilla,23236.15
Lebanon,Antigua and Barbuda,393.84
Lebanon,Armenia,873.8399999999999
Lebanon,Australia,2525661.99
Lebanon,Austria,15240.29
Lebanon,Bahrain,1242885.37
Lebanon,Belgium,41774.77
Lebanon,Benin,138012.14
Lebanon,Burkina Faso,286540.08
Lebanon,Cameroon,177078.78
Lebanon,Cape Verde,115021.28
Lebanon,Central African Republic,772668.71
Lebanon,Chad,3604.16
Lebanon,China (mainland),21987.71
Lebanon,Colombia,1023.83
Lebanon,Comoros,1193.96
Lebanon,"Congo, D.R.",119840.22
Lebanon,"Congo, Republic of the",1452341.8699999999
Lebanon,Cyprus,173863.36
Lebanon,Czechia,1384.37
Lebanon,Côte d'Ivoire,392087.48
Lebanon,Denmark,723.1600000000001
Lebanon,Egypt,6865181.53
Lebanon,Equatorial Guinea,434524.2
Lebanon,France,8473.08
Lebanon,Gabon,646033.53
Lebanon,"Gambia, The",275915.41000000003
Lebanon,Georgia,3.42
Lebanon,Germany,39522.39
Lebanon,Ghana,497235.55
Lebanon,Guinea,1820386.78
Lebanon,Guinea-Bissau,352.0
Lebanon,Hong Kong SAR,253101.81
Lebanon,Iceland,17.03
Lebanon,Iran,27586913.49
Lebanon,Iraq,94845849.35
Lebanon,Italy,23907.25
Lebanon,Jordan,3235538.4
Lebanon,Kuwait,7057149.43
Lebanon,Liberia,1340390.71
Lebanon,Libya,110774.28
Lebanon,Madagascar,49394.770000000004
Lebanon,Malawi,11575.710000000001
Lebanon,Maldives,9424.76
Lebanon,Mali,947394.17
Lebanon,Mauritania,44880.74
Lebanon,Mauritius,503638.32
Lebanon,Mozambique,57844.259999999995
Lebanon,Netherlands,43.04
Lebanon,New Zealand,13309.67
Lebanon,Niger,408845.7
Lebanon,Nigeria,1236610.23
Lebanon,Oman,174964.26
Lebanon,Paraguay,74888.24
Lebanon,Philippines,6577.45
Lebanon,Qatar,36891824.54
Lebanon,Rwanda,2490.92
Lebanon,Saudi Arabia,91423.38
Lebanon,Senegal,106641.02
Lebanon,Sierra Leone,403387.58
Lebanon,South Africa,1055.66
Lebanon,Spain,95601.22
Lebanon,Sudan,726752.09
Lebanon,Switzerland,2355.22
Lebanon,Syria,53260480.51
Lebanon,São Tomé and Príncipe,609571.7
Lebanon,Tanzania,70110.95
Lebanon,Togo,269617.02
Lebanon,Turkey,31849.93
Lebanon,Uganda,41867.08
Lebanon,United Arab Emirates,11480932.91
Lebanon,Venezuela,190333.82
Lebanon,Vietnam,53775.08
Lebanon,Yemen,1140042.63
Lebanon,Zambia,339374.15
Lebanon,Zimbabwe,48291.439999999995
Lesotho,France,18634.74
Lesotho,Mozambique,67648.72
Lesotho,Seychelles,983.14
Lesotho,South Africa,304930.39999999997
Liberia,Angola,239626.24
Liberia,Bahamas,19.28
Liberia,"Congo, Republic of the",60256.62
Liberia,Côte d'Ivoire,1270.91
Liberia,"Gambia, The",26352.79
Liberia,Ghana,239315.37
Liberia,Mali,65032.67
Liberia,Seychelles,1175.63
Liberia,St Kitts and Nevis,59.0
Liberia,Turkey,49.26
Liberia,Venezuela,6636.97
Libya,"Congo, Republic of the",1858.12
Libya,Egypt,53466.4
Libya,Ghana,641.8199999999999
Libya,Kuwait,2460840.24
Libya,Mali,909.88
Libya,Malta,2906.69
Libya,Paraguay,196.6
Libya,Turkey,6386.73
Liechtenstein,Austria,313027.35
Liechtenstein,France,93.55
Liechtenstein,Georgia,542.43
Liechtenstein,Germany,276279.57
Liechtenstein,Hungary,615.87
Liechtenstein,Romania,44165.71
Liechtenstein,Spain,11331.87
Lithuania,Afghanistan,7319726.37
Lithuania,Albania,89069.9
Lithuania,Angola,185413.53
Lithuania,Armenia,36034.67
Lithuania,Austria,859180.0900000001
Lithuania,Azerbaijan,2183344.77
Lithuania,Belarus,35347217.1
Lithuania,Belgium,3348561.6
Lithuania,Benin,111754.94
Lithuania,Bosnia and Herzegovina,2016.13
Lithuania,Bulgaria,1902388.2
Lithuania,China (mainland),4272623.69
Lithuania,"Congo, D.R.",16264.48
Lithuania,Cook Islands,73.31
Lithuania,Croatia,2198319.0100000002
Lithuania,Cyprus,2948039.58
Lithuania,Czechia,10407097.51
Lithuania,Côte d'Ivoire,99137.9
Lithuania,Denmark,90246976.4
Lithuania,Egypt,217553.5
Lithuania,Equatorial Guinea,134140.9
Lithuania,Estonia,198850097.85
Lithuania,Finland,11577772.42
Lithuania,France,24477341.830000002
Lithuania,French Polynesia,163900.03000000003
Lithuania,Gabon,87201.2
Lithuania,"Gambia, The",392730.15
Lithuania,Georgia,10958923.48
Lithuania,Germany,64724610.28
Lithuania,Ghana,102791.81
Lithuania,Greece,17005724.32
Lithuania,Guinea,49557.490000000005
Lithuania,Haiti,56207.29
Lithuania,Hong Kong SAR,3808673.96
Lithuania,Hungary,3879949.53
Lithuania,Iceland,2095532.81
Lithuania,Ireland,75373814.17999999
Lithuania,Italy,11237343.26
Lithuania,Japan,3323290.3
Lithuania,Kazakhstan,2774948.34
Lithuania,Kosovo,67905.31999999999
Lithuania,Kyrgyzstan,1222757.65
Lithuania,Latvia,342932719.32
Lithuania,Lebanon,174649.13
Lithuania,Liberia,21345.329999999998
Lithuania,Libya,70893.31
Lithuania,"Macedonia, North",2289580.56
Lithuania,Malta,4107502.51
Lithuania,Mauritius,83515.20000000001
Lithuania,Moldova,12319.12
Lithuania,Montenegro,12594.14
Lithuania,Netherlands,56976142.12
Lithuania,New Caledonia,65275.32
Lithuania,New Zealand,23842.949999999997
Lithuania,Norway,786794.96
Lithuania,Pakistan,34503.87
Lithuania,Panama,751.22
Lithuania,Poland,35265233.87
Lithuania,Portugal,472129.69
Lithuania,Romania,23897964.2
Lithuania,Russia,50952358.86
Lithuania,Senegal,980093.87
Lithuania,Serbia,5.81
Lithuania,Singapore,4205.1900000000005
Lithuania,Slovakia,223514.33
Lithuania,Slovenia,1441065.81
Lithuania,Spain,6402780.97
Lithuania,Sweden,18349204.84
Lithuania,Switzerland,1082511.92
Lithuania,Tajikistan,7659444.2
Lithuania,Turkey,5079.09
Lithuania,Turkmenistan,120879.34999999999
Lithuania,Ukraine,28742356.46
Lithuania,United Arab Emirates,112.25
Lithuania,United Kingdom,62621617.879999995
Lithuania,United States,4675714.59
Lithuania,Uzbekistan,1133469.05
Lithuania,Vietnam,151463.65000000002
Luxembourg,Australia,1144.13
Luxembourg,Austria,21066.21
Luxembourg,Azerbaijan,3047409.39
Luxembourg,Belgium,75786804.47
Luxembourg,Brazil,35.67
Luxembourg,Bulgaria,2772.55
Luxembourg,Canada,10.83
Luxembourg,China (mainland),1192.04
Luxembourg,"Congo, D.R.",8370.24
Luxembourg,"Congo, Republic of the",22626.98
Luxembourg,Croatia,419.3
Luxembourg,Cyprus,16326.86
Luxembourg,Czechia,594.31
Luxembourg,Denmark,15199.88
Luxembourg,Estonia,303.68
Luxembourg,Finland,48.75
Luxembourg,France,32955793.25
Luxembourg,French Polynesia,290.74
Luxembourg,Georgia,28092.83
Luxembourg,Germany,2224438.98
Luxembourg,Ghana,182772.42
Luxembourg,Greece,383862.88
Luxembourg,Iceland,365878.02999999997
Luxembourg,Ireland,399974.31
Luxembourg,Israel,5.89
Luxembourg,Italy,4152176.71
Luxembourg,Kosovo,417.14
Luxembourg,Lebanon,103.14
Luxembourg,Malta,3.87
Luxembourg,Morocco,14.12
Luxembourg,Netherlands,1065955.83
Luxembourg,New Caledonia,278.01
Luxembourg,Niger,168167.49
Luxembourg,Nigeria,954966.9
Luxembourg,Norway,3480.18
Luxembourg,Oman,5668.44
Luxembourg,Poland,248092.50000000003
Luxembourg,Portugal,171216.13
Luxembourg,Qatar,34.26
Luxembourg,Romania,160841.05
Luxembourg,Russia,2163.92
Luxembourg,Slovenia,3716.39
Luxembourg,South Africa,1000.89
Luxembourg,Spain,631102.26
Luxembourg,Sweden,13129.33
Luxembourg,Switzerland,183470.06
Luxembourg,Thailand,6.72
Luxembourg,Turkmenistan,107.51
Luxembourg,Ukraine,52.97
Luxembourg,United Arab Emirates,7.25
Luxembourg,United Kingdom,166061.22
Macao SAR,China (mainland),21236.14
Macao SAR,Hong Kong SAR,587752.88
Macao SAR,Portugal,50603.21
Macao SAR,Thailand,3926.19
"Macedonia, North",Afghanistan,1370.64
"Macedonia, North",Albania,1648296.99
"Macedonia, North",Australia,138145.31
"Macedonia, North",Austria,688075.5899999999
"Macedonia, North",Belgium,77685.65999999999
"Macedonia, North",Bosnia and Herzegovina,91167793.00999999
"Macedonia, North",Bulgaria,15559.119999999999
"Macedonia, North",Canada,3002.3599999999997
"Macedonia, North",China (mainland),20.52
"Macedonia, North",Croatia,132400.18
"Macedonia, North",Estonia,0.89
"Macedonia, North",France,1654.57
"Macedonia, North",Germany,855202.79
"Macedonia, North",Greece,4874.02
"Macedonia, North",Hong Kong SAR,27340.94
"Macedonia, North",Hungary,146700.47999999998
"Macedonia, North",Lithuania,34346.97
"Macedonia, North",Montenegro,34983698.61
"Macedonia, North",New Zealand,19281.99
"Macedonia, North","Other Europe, nes.",2344000.52
"Macedonia, North",Poland,77154.13
"Macedonia, North",Portugal,70138.33
"Macedonia, North",Serbia,61433347.64
"Macedonia, North",Slovenia,49684.95
"Macedonia, North",Spain,74354.99
"Macedonia, North",Sweden,162798.41999999998
"Macedonia, North",Switzerland,8647.7
"Macedonia, North",United Kingdom,9477.92
Madagascar,Comoros,11217.5
Madagascar,Djibouti,34.75
Madagascar,France,44.52
Madagascar,Gabon,503.76
Madagascar,Hong Kong SAR,37904.92
Madagascar,Mauritius,38867.74
Madagascar,Qatar,837.08
Madagascar,Seychelles,277.76
Madagascar,South Africa,2727.04
Madagascar,United Arab Emirates,1006.2
Madagascar,Vietnam,1303107.2
Malawi,Brunei,6718.12
Malawi,Croatia,1655.33
Malawi,Ghana,246.5
Malawi,Haiti,97.16
Malawi,Kuwait,35228.64
Malawi,Mauritius,1655.91
Malawi,Mozambique,78811.48000000001
Malawi,Pakistan,247.2
Malawi,Qatar,70395.45
Malawi,South Africa,4.36
Malawi,Tanzania,37004.16
Malawi,Zambia,12951.68
Malaysia,Albania,49738.369999999995
Malaysia,Antigua and Barbuda,29828.3
Malaysia,Australia,267956.8
Malaysia,Austria,11942.38
Malaysia,Bahamas,19182.54
Malaysia,Bahrain,33050955.02
Malaysia,Bangladesh,4936885.75
Malaysia,Belgium,54310.11
Malaysia,Brazil,357.53
Malaysia,Brunei,99231267.89
Malaysia,Cambodia,9408003.36
Malaysia,Canada,478060.92
Malaysia,Chad,31780.15
Malaysia,China (mainland),1966395.46
Malaysia,"Congo, D.R.",9492.99
Malaysia,"Congo, Republic of the",30398.58
Malaysia,Czechia,29.57
Malaysia,Denmark,64186.61
Malaysia,East Timor,4070146.74
Malaysia,Egypt,323967.25
Malaysia,Ethiopia,186688.8
Malaysia,Gabon,14748.880000000001
Malaysia,Georgia,7411.78
Malaysia,Germany,2064873.77
Malaysia,Ghana,71669.06
Malaysia,Guatemala,11127.2
Malaysia,Guinea,39762.98
Malaysia,Hong Kong SAR,54765452.06
Malaysia,Hungary,44.73
Malaysia,Iceland,165.96
Malaysia,India,571288.42
Malaysia,Indonesia,29798765.47
Malaysia,Iran,48708.25
Malaysia,Iraq,42758.99
Malaysia,Ireland,24910.69
Malaysia,Japan,2734401.71
Malaysia,Jordan,1866906.07
Malaysia,Kazakhstan,372.91
Malaysia,Kiribati,105563.06999999999
Malaysia,Kuwait,125735961.68
Malaysia,Lebanon,1443994.97
Malaysia,Liberia,149232.81
Malaysia,Macao SAR,1185228.86
Malaysia,Maldives,1368325.55
Malaysia,Mali,3732.87
Malaysia,Marshall Islands,44411.96
Malaysia,Mauritius,29086730.83
Malaysia,Myanmar,1335353.6
Malaysia,Netherlands,525643.02
Malaysia,New Zealand,282480.66000000003
Malaysia,Niger,64072.53
Malaysia,Norway,5023.66
Malaysia,Oman,33185287.92
Malaysia,Pakistan,43859705.54
Malaysia,Panama,334865.6
Malaysia,Papua New Guinea,9677256.17
Malaysia,Philippines,912390.73
Malaysia,Poland,343.67
Malaysia,Qatar,66874845.05
Malaysia,Saudi Arabia,457662786.25
Malaysia,Senegal,41348.159999999996
Malaysia,Seychelles,100988.05
Malaysia,Sierra Leone,20201.27
Malaysia,Singapore,560441310.43
Malaysia,Solomon Islands,93056.05
Malaysia,Somalia,34644.21
Malaysia,South Africa,39930.0
Malaysia,South Korea,16363.52
Malaysia,Spain,12748.4
Malaysia,Sri Lanka,5950624.6
Malaysia,St Vincent and the Grenadines,1351.57
Malaysia,Suriname,5278.95
Malaysia,Sweden,29.12
Malaysia,Switzerland,86.05
Malaysia,Taiwan,117571.54999999999
Malaysia,Thailand,4313395.63
Malaysia,Togo,129600.68
Malaysia,Turkey,591.58
Malaysia,Turkmenistan,3599.47
Malaysia,Tuvalu,83649.09999999999
Malaysia,United Arab Emirates,189184738.81
Malaysia,United Kingdom,12475.0
Malaysia,United States,75044.24
Malaysia,Vanuatu,2881.71
Malaysia,Vietnam,17480276.36
Maldives,Algeria,48394.99
Maldives,Seychelles,1375.0
Maldives,Singapore,52495.23
Maldives,South Africa,5.64
Maldives,South Korea,21.28
Maldives,Sri Lanka,1663.17
Maldives,Thailand,7.31
Mali,Algeria,70454.55
Mali,Australia,54889.01
Mali,Burkina Faso,92926.42
Mali,Côte d'Ivoire,36093.36
Mali,France,37172.36
Mali,Gabon,421.08
Mali,Germany,11237.37
Mali,Hong Kong SAR,90847.82
Mali,Senegal,13925.0
Mali,Seychelles,789.72
Mali,Spain,502.81
Mali,Zambia,9413.94
Malta,Bulgaria,2816432.84
Malta,China (mainland),182023.25
Malta,Cyprus,1098094.52
Malta,Côte d'Ivoire,51.68
Malta,Denmark,370328.52
Malta,Finland,2427.37
Malta,France,59700.36
Malta,Germany,54876.18
Malta,Greece,12259.880000000001
Malta,Hungary,78199.45
Malta,Italy,1633113.33
Malta,Libya,596917.38
Malta,Lithuania,9101.33
Malta,Netherlands,2777351.0500000003
Malta,Pakistan,62.0
Malta,Peru,9359.2
Malta,Poland,17188.4
Malta,Portugal,115889.59
Malta,Romania,57143.07
Malta,Saudi Arabia,164.22
Malta,Seychelles,8682.3
Malta,Slovenia,3135.58
Malta,Spain,381931.47
Malta,Togo,4.24
Malta,Turkey,17.12
Malta,United Kingdom,104145.39
Marshall Islands,Angola,71075.2
Marshall Islands,Austria,59546.26
Marshall Islands,Cook Islands,329.44
Marshall Islands,Kiribati,289636.62
Marshall Islands,Micronesia,398594.14
Marshall Islands,Namibia,11706.64
Marshall Islands,Seychelles,3790.51
Marshall Islands,Turkey,275.33
Mauritania,Bahrain,1678.4
Mauritania,Cyprus,61281.95
Mauritania,Guinea,72541.44
Mauritania,Ireland,700.8
Mauritania,Nigeria,4752.2
Mauritania,Senegal,8062.43
Mauritania,Seychelles,8112.12
Mauritania,South Korea,133.65
Mauritius,Angola,20597.33
Mauritius,Belize,146928.0
Mauritius,Canada,61.51
Mauritius,Comoros,71726.3
Mauritius,France,10.39
Mauritius,Ghana,9485.43
Mauritius,Ireland,13544.05
Mauritius,Kenya,81808.46
Mauritius,Madagascar,572216.24
Mauritius,Malawi,5312.089999999999
Mauritius,Mayotte,11012.21
Mauritius,Mozambique,6455.9400000000005
Mauritius,Namibia,1858.19
Mauritius,Netherlands,6133.5
Mauritius,Nigeria,66787.79
Mauritius,Panama,46766.09
Mauritius,Réunion,7595.25
Mauritius,Senegal,22664.94
Mauritius,Seychelles,135239.48
Mauritius,Singapore,23029.84
Mauritius,Somalia,1069.33
Mauritius,South Africa,46.06
Mauritius,Tanzania,5295.12
Mauritius,Togo,43722.59
Mauritius,Vanuatu,53.67
Mauritius,Vietnam,48348.32
Mauritius,Zambia,27172.9
Mayotte,France,126.22
Mexico,Angola,21705198.35
Mexico,Argentina,468460.14
Mexico,Aruba,77391.78
Mexico,Australia,1985.65
Mexico,Austria,31890.129999999997
Mexico,Barbados,609.7
Mexico,Belize,166294.36000000002
Mexico,Bolivia,31610.21
Mexico,British Virgin Islands,270783.52
Mexico,Canada,89819796.3
Mexico,Chile,14192706.42
Mexico,China (mainland),339960823.8
Mexico,Colombia,5812.39
Mexico,"Congo, Republic of the",38770.38
Mexico,Costa Rica,20463898.25
Mexico,Cuba,30509851.84
Mexico,Czechia,311.6
Mexico,Dominican Republic,503918.83
Mexico,Ecuador,499480.86
Mexico,Egypt,356215.82
Mexico,El Salvador,61670966.35
Mexico,Ethiopia,2.71
Mexico,Finland,29.61
Mexico,France,33667.83
Mexico,Georgia,3771.32
Mexico,Germany,349732.74
Mexico,Guatemala,114421443.5
Mexico,Honduras,2999910.66
Mexico,Hong Kong SAR,97129882.11
Mexico,India,7132.39
Mexico,Indonesia,78.22
Mexico,Ireland,1807.1
Mexico,Italy,31982.23
Mexico,Japan,6927391201.6
Mexico,Kazakhstan,112189.61
Mexico,Kenya,83.8
Mexico,Lebanon,82.44
Mexico,Nepal,17.45
Mexico,Netherlands,905.0000000000001
Mexico,New Zealand,142715.02000000002
Mexico,Nicaragua,4182668.61
Mexico,North Korea,1302992.91
Mexico,Norway,466.35
Mexico,Panama,25728888.39
Mexico,Philippines,30242.81
Mexico,Portugal,148.60000000000002
Mexico,Qatar,108747.48
Mexico,Russia,194894466.89999998
Mexico,Senegal,1294482.01
Mexico,Serbia,157.33
Mexico,Singapore,4969169.47
Mexico,South Africa,6352.9
Mexico,South Korea,349766550.47
Mexico,Spain,881663.2
Mexico,Sri Lanka,741.43
Mexico,St Kitts and Nevis,38.26
Mexico,Sweden,57.62
Mexico,Switzerland,197.38
Mexico,Taiwan,843.22
Mexico,Tanzania,12.67
Mexico,Thailand,171.21
Mexico,Turkey,1322.8799999999999
Mexico,Uganda,12569.62
Mexico,United States,2468832272.23
Mexico,Vatican City,1.01
Mexico,Vietnam,11840267.64
Micronesia,Palau,14253.04
Micronesia,Seychelles,386.96
Moldova,Armenia,281437.88
Moldova,Azerbaijan,1636297.92
Moldova,Bahamas,722.72
Moldova,Bahrain,42860.810000000005
Moldova,Belarus,383151.19
Moldova,Bulgaria,107450.31000000001
Moldova,Cameroon,5176.19
Moldova,Egypt,184724.83000000002
Moldova,Georgia,120824.77
Moldova,Hong Kong SAR,34271.13
Moldova,Iraq,5190274.71
Moldova,Kazakhstan,2758857.39
Moldova,Liberia,174.12
Moldova,Madagascar,17762.44
Moldova,Qatar,191703.84
Moldova,Romania,602.96
Moldova,Russia,44290196.47
Moldova,Sierra Leone,345.28000000000003
Moldova,Sudan,248645.76
Moldova,Tanzania,442.47
Moldova,Ukraine,1325816.1199999999
Moldova,Uzbekistan,3204356.52
Moldova,Vanuatu,11.32
Monaco,Ghana,15318.390000000001
Monaco,Paraguay,89335.09
Monaco,Philippines,93.9
Mongolia,China (mainland),313234582.72
Mongolia,Hong Kong SAR,43969.85
Mongolia,Iran,79621.98
Mongolia,Ireland,1486.6
Mongolia,Japan,65018.44
Mongolia,Kazakhstan,2602633.92
Mongolia,North Korea,38102.78
Mongolia,Poland,252456.97999999998
Mongolia,Russia,82987183.05
Mongolia,South Korea,3798814.27
Mongolia,Uzbekistan,240986.4
Mongolia,Vanuatu,138212.44
Mongolia,Vietnam,237711.76
Montenegro,Albania,102347.27
Montenegro,Belarus,50799154.45
Montenegro,Bosnia and Herzegovina,22271366.18
Montenegro,Croatia,124675.32
Montenegro,Germany,520056.47
Montenegro,Hungary,84474.70000000001
Montenegro,Kosovo,10097623.43
Montenegro,Liberia,2842.19
Montenegro,Luxembourg,612.83
Montenegro,"Macedonia, North",8161432.87
Montenegro,Netherlands,24580.09
Montenegro,Panama,1066.1399999999999
Montenegro,Serbia,20339260.37
Montenegro,Slovenia,168027.43
Montenegro,Sweden,12324.36
Montenegro,Switzerland,7386.77
Montenegro,Ukraine,575.13
Montenegro,United Arab Emirates,106875.18
Montenegro,Zambia,170.89
Montserrat,Antigua and Barbuda,4954.299999999999
Montserrat,Seychelles,474.54
Montserrat,South Korea,61572.4
Montserrat,St Kitts and Nevis,2957.32
Morocco,Algeria,253.42000000000002
Morocco,Angola,32660.03
Morocco,Austria,854.28
Morocco,Bahamas,713.92
Morocco,Bahrain,86084.47
Morocco,Benin,157000.04
Morocco,Bulgaria,27.61
Morocco,Burkina Faso,38511.64
Morocco,Cameroon,1324.38
Morocco,Canada,117328.2
Morocco,Cape Verde,1056.93
Morocco,"Congo, Republic of the",22975.17
Morocco,Côte d'Ivoire,146967.83
Morocco,Djibouti,9.04
Morocco,Egypt,47814.409999999996
Morocco,Equatorial Guinea,624242.6
Morocco,France,78421.62
Morocco,Gabon,109912.38
Morocco,"Gambia, The",414202.95
Morocco,Germany,3925.33
Morocco,Ghana,29883.03
Morocco,Guatemala,2264.13
Morocco,Guinea,734569.1000000001
Morocco,Guinea-Bissau,121316.32
Morocco,Iceland,416.16
Morocco,India,26.21
Morocco,Iraq,1560664.4
Morocco,Ireland,8668.47
Morocco,Jordan,122603.31
Morocco,Kuwait,267779.02
Morocco,Lebanon,299019.23
Morocco,Liberia,999.76
Morocco,Libya,112669.73
Morocco,Mali,4710725.91
Morocco,Mauritania,1583835.28
Morocco,Netherlands,3219.45
Morocco,Niger,3269.03
Morocco,Nigeria,5396.08
Morocco,Norway,559.86
Morocco,Oman,36061.700000000004
Morocco,Qatar,96021.37
Morocco,Saudi Arabia,4765001.34
Morocco,Senegal,10633354.58
Morocco,Sierra Leone,60521.14
Morocco,South Korea,12.69
Morocco,Spain,123096.01
Morocco,Sweden,314669.45
Morocco,Switzerland,257.18
Morocco,Syria,4469051.34
Morocco,Togo,26044.36
Morocco,Tunisia,1379739.03
Morocco,Turkey,588.37
Morocco,United Arab Emirates,1552206.68
Mozambique,Botswana,0.68
Mozambique,Comoros,158.8
Mozambique,Cook Islands,277.36
Mozambique,Cuba,206.28
Mozambique,Curacao,3166.8
Mozambique,Fiji,42429.65
Mozambique,Hong Kong SAR,85844.44
Mozambique,Liberia,1865.6799999999998
Mozambique,Marshall Islands,11384.78
Mozambique,Mauritania,328.13
Mozambique,Northern Mariana Islands,5057.16
Mozambique,Papua New Guinea,2269.85
Mozambique,South Africa,987.68
Mozambique,South Korea,51.69
Mozambique,St Kitts and Nevis,227.85
Mozambique,Tanzania,474.48
Mozambique,Vanuatu,14.88
Mozambique,Zimbabwe,8866.4
Myanmar,Bahrain,23480.11
Myanmar,Côte d'Ivoire,439.84
Myanmar,Germany,1898.49
Myanmar,Hong Kong SAR,835869.08
Myanmar,Kuwait,17496.04
Myanmar,Malaysia,46095.75
Myanmar,New Zealand,134.54000000000002
Myanmar,Qatar,63709.1
Myanmar,Saudi Arabia,24058.4
Myanmar,Singapore,7923.28
Myanmar,South Korea,3653.37
Myanmar,Taiwan,2252.99
Myanmar,Thailand,743685.92
Myanmar,Turkey,6575.1
Myanmar,United Arab Emirates,36470.16
Namibia,Albania,31875.96
Namibia,Andorra,26688.98
Namibia,Angola,7554277.82
Namibia,Australia,3117.67
Namibia,Austria,201199.80000000002
Namibia,Bahamas,1893.71
Namibia,Bahrain,6462.650000000001
Namibia,Bermuda,801.28
Namibia,Botswana,32355440.259999998
Namibia,British Virgin Islands,2444.76
Namibia,Cambodia,3138.3
Namibia,Cameroon,12721.43
Namibia,Canada,41654.52
Namibia,Cayman Islands,38549.2
Namibia,China (mainland),23157345.69
Namibia,"Congo, D.R.",17614746.990000002
Namibia,"Congo, Republic of the",321007.62
Namibia,Cyprus,3460766.3299999996
Namibia,Denmark,3491.62
Namibia,Eswatini,1329.77
Namibia,Faroe Islands,1249.3200000000002
Namibia,France,1135548.02
Namibia,Germany,19537694.55
Namibia,Ghana,5950.02
Namibia,Gibraltar,9848.210000000001
Namibia,Greece,11541271.82
Namibia,Guinea,55893.229999999996
Namibia,Hong Kong SAR,2870458.96
Namibia,Ireland,447033.70999999996
Namibia,Italy,5920104.97
Namibia,Japan,22766.45
Namibia,Liberia,20140.6
Namibia,Malta,7774562.0
Namibia,Marshall Islands,1335.63
Namibia,Mozambique,6504.36
Namibia,Netherlands,59489913.34
Namibia,Norway,92446692.84
Namibia,Portugal,4631.84
Namibia,Seychelles,3193.1200000000003
Namibia,Somalia,56586.48
Namibia,South Africa,308801195.33
Namibia,South Korea,22801.75
Namibia,"St Helena, Ascension and Tristan da Cunha",722254.66
Namibia,Sudan,32.48
Namibia,Switzerland,7395.19
Namibia,Tanzania,87322.81
Namibia,Tokelau,1608.92
Namibia,United Arab Emirates,31252.91
Namibia,United Kingdom,54972374.7
Namibia,United States,1769616.47
Namibia,Vanuatu,18282.21
Namibia,Zambia,2651176.21
Namibia,Zimbabwe,12823268.870000001
Nauru,Angola,414199.08
Nauru,Bahrain,3561.96
Nauru,Barbados,4838.48
Nauru,Bolivia,97.16
Nauru,Hong Kong SAR,130237.04999999999
Nauru,Kiribati,1252.28
Nauru,Micronesia,10139.240000000002
Nauru,Seychelles,126.28
Nauru,Spain,13998.92
Nauru,Suriname,19428.16
Nauru,Tonga,12645.56
Nepal,Austria,43051.8
Nepal,Bahrain,26379.4
Nepal,Bhutan,2822.62
Nepal,Brunei,6.12
Nepal,Dominican Republic,13687.78
Nepal,Hong Kong SAR,313353.47
Nepal,India,51520.5
Nepal,Laos,868970.74
Nepal,Mauritania,150601.52
Nepal,Mauritius,3610.38
Nepal,New Zealand,169.41
Nepal,South Korea,27.26
Nepal,Thailand,17838.47
Netherlands,Afghanistan,26916380.06
Netherlands,Albania,3498706.1799999997
Netherlands,Algeria,2913443.33
Netherlands,American Samoa,125867.92
Netherlands,Andorra,4072.52
Netherlands,Angola,155302330.54
Netherlands,Anguilla,31119.17
Netherlands,Antigua and Barbuda,221672.06999999998
Netherlands,Argentina,221854.99
Netherlands,Armenia,554195.03
Netherlands,Aruba,64485398.44
Netherlands,Australia,764497682.9
Netherlands,Austria,193042037.88
Netherlands,Azerbaijan,1449065.94
Netherlands,Bahamas,5763033.84
Netherlands,Bahrain,46945057.49
Netherlands,Bangladesh,269.72
Netherlands,Barbados,817692.91
Netherlands,Belarus,42138946.4
Netherlands,Belgium,5237912777.62
Netherlands,Belize,183614.2
Netherlands,Benin,1372589.98
Netherlands,Bermuda,252309.07
Netherlands,Bhutan,55812.54
Netherlands,"Bonaire, Saint Eustatius and Saba",9433597.97
Netherlands,Bosnia and Herzegovina,9565561.71
Netherlands,Botswana,4649.36
Netherlands,Brunei,5955192.54
Netherlands,Bulgaria,114404792.5
Netherlands,Burkina Faso,1458128.56
Netherlands,Burundi,210127.16
Netherlands,Cambodia,116958.19
Netherlands,Cameroon,3918709.03
Netherlands,Canada,115091403.49
Netherlands,Cape Verde,39170037.07
Netherlands,Central African Republic,17671580.439999998
Netherlands,Chad,4663735.82
Netherlands,Chile,5698022.43
Netherlands,China (mainland),2366204428.38
Netherlands,Christmas Island,3515.1
Netherlands,Colombia,136561.36000000002
Netherlands,Comoros,89554.74
